blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,54375,2309,71,14.2,730,171,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43733,2601,65,13.0,681,146,0,1,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,104,268,429,53,266,121,61,18,888
0,64127,3179,76,15.2,687,131,1,5,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74489,2312,82,16.4,700,214,0,2,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,53939,1868,69,13.8,604,153,0,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43267,2705,60,12.0,614,126,1,1,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,65103,2734,77,15.4,657,208,0,6,8,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60376,2860,74,14.8,677,205,1,8,6,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,76,78,222,9,57,104,126,69,111
1,71024,3754,82,16.4,733,196,0,1,2,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64219,3693,79,15.8,818,214,1,2,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,203,711,222,432,266,104,84,523,412
0,61918,2348,76,15.2,807,139,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70366,2211,81,16.2,794,246,1,2,0,3,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,154,61,145,412,516,427,18,429,888
0,45056,2356,65,13.0,671,135,1,2,2,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59272,2670,74,14.8,710,201,0,2,2,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,56818,4255,71,14.2,598,148,0,1,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48272,3944,63,12.6,615,131,1,3,1,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,777,202,12,80,64,61,145,497
1,73055,1640,83,16.6,700,267,1,2,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61614,3158,76,15.2,756,130,0,2,2,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,84423,1483,86,17.2,915,215,1,4,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85137,2499,88,17.6,814,227,0,5,4,4,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,126,236,44,54,104,238,81,143
0,46876,2280,66,13.2,732,140,0,2,5,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58265,2625,72,14.4,732,155,1,5,2,6,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,103,51,412,897,234,115,429,111
1,60487,1859,73,14.6,719,180,0,2,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47609,1016,64,12.8,703,113,1,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,166,429,412,24,60,126,523,111
0,52784,2863,66,13.2,557,111,1,2,5,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66132,3387,77,15.4,703,244,0,5,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,61394,2116,74,14.8,600,168,0,5,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49181,2441,63,12.6,608,138,1,2,5,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,103,429,518,10,59,61,81,43
1,72761,2895,83,16.6,811,152,0,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74786,4305,84,16.8,788,230,1,5,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,51888,2092,67,13.4,564,128,0,3,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60977,3292,73,14.6,597,178,1,6,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,163,126,222,111,54,104,268,145,78
1,71357,2091,84,16.8,793,198,1,2,4,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67853,1541,83,16.6,779,229,0,4,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,81499,974,89,17.8,938,220,0,3,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77643,918,87,17.4,983,251,1,5,3,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,895,526,887,163,777,145,12
1,54558,2406,70,14.0,591,148,1,6,1,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47325,2084,65,13.0,633,143,0,1,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,66302,1893,75,15.0,645,145,1,7,3,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56187,1773,72,14.4,651,152,0,3,7,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,64611,3453,78,15.6,715,198,1,1,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65529,1746,80,16.0,823,167,0,4,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,134,51,111,897,35,147,18,526
0,49883,2392,65,13.0,620,157,0,3,4,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,61208,1478,74,14.8,637,184,1,4,3,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,50897,975,68,13.6,702,134,0,2,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68722,1936,81,16.2,694,227,1,9,2,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,517,236,31,154,163,91,110,111
0,53263,3585,70,14.0,697,141,0,1,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59843,4549,75,15.0,717,221,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,75025,1847,85,17.0,901,236,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66578,3722,82,16.4,966,188,1,3,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,163,238,12,523,122,76,126,895,526
1,58089,2213,73,14.6,624,170,1,5,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44890,914,62,12.4,580,119,0,3,5,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,104,517,145,526,164,76,777,147,53
1,51230,2253,70,14.0,603,138,0,3,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46801,1017,63,12.6,604,164,1,5,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,203,61,45,53,266,104,145,523,902
0,54375,2467,70,14.0,647,154,0,5,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61422,2765,72,14.4,622,204,1,3,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,84,145,555,24,121,517,235,516
0,57438,2643,73,14.6,648,191,1,2,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68633,2903,82,16.4,803,175,0,4,2,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,86510,2821,89,17.8,941,264,0,4,4,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79738,2497,85,17.0,995,200,1,4,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,7,895,497,238,5,115,498,518
1,55627,3155,72,14.4,600,196,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45439,2426,63,12.6,571,119,1,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,114,120,21,53,67,163,126,360,12
1,67186,3504,77,15.4,720,189,0,8,5,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69498,1508,81,16.2,723,161,1,5,8,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,51108,1921,67,13.4,633,150,1,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60484,1479,76,15.2,731,194,0,4,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,53339,2388,70,14.0,571,187,1,2,1,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47793,3336,64,12.8,612,100,0,1,2,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,52343,1145,68,13.6,782,169,0,3,2,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60622,2460,76,15.2,823,200,1,2,3,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,73468,2551,85,17.0,864,215,1,2,4,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77856,2932,86,17.2,895,181,0,4,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,62056,2775,76,15.2,707,211,1,4,4,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63486,2586,81,16.2,664,183,0,4,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,56585,2295,69,13.8,579,140,1,7,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50692,1492,63,12.6,542,130,0,3,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,238,498,53,86,113,55,222,412
0,68488,2237,82,16.4,811,200,0,3,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75746,3151,87,17.4,854,252,1,3,3,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,120,134,498,497,58,104,101,429,111
0,56202,1046,72,14.4,723,197,1,5,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59979,1944,76,15.2,781,157,0,2,5,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,58540,1364,73,14.6,689,173,0,2,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69247,3369,78,15.6,778,164,1,6,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,56037,2130,73,14.6,537,99,0,3,6,4,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69296,3232,78,15.6,632,198,1,6,3,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,70073,2466,83,16.6,777,170,0,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58051,3515,76,15.2,819,199,1,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,55511,2624,71,14.2,699,190,0,1,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58275,1615,74,14.8,698,171,1,4,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,157,145,53,897,59,61,223,235
0,61534,1513,73,14.6,644,197,1,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69022,3247,81,16.2,745,180,0,4,4,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,66780,1103,79,15.8,774,191,1,1,3,1,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,58199,3152,73,14.6,777,151,0,3,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,47443,3431,64,12.8,667,107,1,3,6,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52898,2580,69,13.8,710,172,0,6,3,7,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,126,498,555,133,76,777,18,111
0,60192,2433,79,15.8,640,175,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65345,2067,83,16.6,626,183,1,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,66398,2327,75,15.0,578,183,1,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52702,2763,69,13.8,567,126,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,67456,1453,77,15.4,667,187,0,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73709,2461,85,17.0,681,148,1,6,1,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,93652,2626,90,18.0,308,0,1,20,17,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89207,5326,90,18.0,289,0,0,17,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,63948,3344,72,14.4,520,129,0,6,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59396,2592,69,13.8,513,111,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,54670,3914,73,14.6,791,168,0,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66093,2072,79,15.8,848,188,1,3,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,104,518,222,412,69,526,777,523,53
0,68372,1930,80,16.0,859,188,0,2,2,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73536,3121,83,16.6,873,224,1,2,2,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,43113,2323,61,12.2,457,98,0,3,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58519,2766,71,14.2,562,159,1,7,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,350,29,517,51,99,126,14,427
0,79851,3264,87,17.4,770,194,0,1,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84548,3793,88,17.6,822,226,1,5,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,51,245,81,61,58,104,81,96
1,67003,1788,83,16.6,856,206,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59660,2237,75,15.0,798,155,1,5,0,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,53009,2428,67,13.4,659,192,0,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59211,2185,71,14.2,720,156,1,4,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,60984,3209,75,15.0,628,198,0,7,2,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50555,1361,68,13.6,642,125,1,2,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,103,498,111,777,64,50,115,497
0,88399,3573,89,17.8,898,201,0,6,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81462,1811,86,17.2,882,166,1,3,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,49906,3245,63,12.6,566,140,0,3,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61507,3188,70,14.0,524,175,1,6,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,58011,2351,73,14.6,722,151,0,7,9,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,72415,3021,79,15.8,752,218,1,9,7,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,157,145,111,54,163,777,429,89
0,52531,2942,68,13.6,780,199,0,1,3,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60843,1653,77,15.4,783,159,1,3,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,154,777,429,412,897,78,711,145,12
1,61220,3495,73,14.6,623,142,0,2,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54886,4068,69,13.8,542,167,1,4,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,43136,3477,59,11.8,485,80,0,2,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55993,2162,68,13.6,490,167,1,4,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,43200,3194,65,13.0,640,178,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56485,1579,73,14.6,732,160,0,4,3,5,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,163,3,81,555,23,76,777,51,99
1,58483,2404,72,14.4,763,208,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52565,1555,70,14.0,690,153,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,55498,2595,71,14.2,727,151,1,3,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64373,1169,79,15.8,741,194,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,58526,3156,70,14.0,611,134,1,4,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47305,2884,61,12.2,603,111,0,1,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,47155,2878,67,13.4,723,116,1,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58557,3215,76,15.2,788,175,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,61941,3704,76,15.2,580,187,0,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60903,1350,72,14.4,568,155,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,50373,863,69,13.8,740,122,0,5,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64902,1907,78,15.6,758,269,1,2,5,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,777,498,497,157,30,142,523,526
0,69931,3938,80,16.0,835,219,0,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77582,2275,85,17.0,880,231,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
