blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,54878,2800,71,14.2,666,176,1,6,7,6,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,56913,2896,70,14.0,707,126,0,7,6,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,46407,4396,63,12.6,591,158,1,7,0,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53049,1589,71,14.2,615,148,0,0,7,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,54375,1630,71,14.2,730,171,1,3,2,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43733,2285,65,13.0,681,146,0,2,3,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,104,268,429,53,266,121,61,18,888
0,64127,2077,76,15.2,687,131,1,7,4,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,74489,2961,82,16.4,700,214,0,4,7,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,53939,1612,69,13.8,604,153,0,8,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43267,1443,60,12.0,614,126,1,3,8,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,65103,4207,77,15.4,657,208,0,6,8,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60376,3219,74,14.8,677,205,1,8,6,9,12,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887,76,78,222,9,57,104,126,69,111
1,71024,2392,82,16.4,733,196,0,1,5,1,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,64219,3045,79,15.8,818,214,1,5,1,9,34,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,203,711,222,432,266,104,84,523,412
0,61918,4133,76,15.2,807,139,0,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70366,3678,81,16.2,794,246,1,3,1,4,29,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,133,154,61,145,412,516,427,18,429,888
0,45056,1751,65,13.0,671,135,1,4,4,5,11,5,0,0,0,0,0,0,0,0,1,1,0,0,0,59272,3447,74,14.8,710,201,0,4,4,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,56818,2823,71,14.2,598,148,0,3,5,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48272,1781,63,12.6,615,131,1,5,3,5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,777,202,12,80,64,61,145,497
1,73055,2219,83,16.6,700,267,1,3,5,2,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,61614,2670,76,15.2,756,130,0,5,3,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,84423,3539,86,17.2,915,215,1,6,6,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85137,2297,88,17.6,814,227,0,6,6,6,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,126,236,44,54,104,238,81,143
0,46876,4066,66,13.2,732,140,0,3,7,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58265,2683,72,14.4,732,155,1,7,3,7,16,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,103,51,412,897,234,115,429,111
1,60487,999,73,14.6,719,180,0,6,5,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47609,1926,64,12.8,703,113,1,5,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,166,429,412,24,60,126,523,111
0,52784,1337,66,13.2,557,111,1,3,12,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66132,5061,77,15.4,703,244,0,12,3,13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,61394,4929,74,14.8,600,168,0,10,4,10,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49181,2449,63,12.6,608,138,1,4,10,5,15,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,64,103,429,518,10,59,61,81,43
1,72761,1392,83,16.6,811,152,0,5,7,3,14,3,0,0,0,0,0,0,0,0,1,1,0,0,0,74786,2645,84,16.8,788,230,1,7,5,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,51888,2599,67,13.4,564,128,0,4,8,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60977,3178,73,14.6,597,178,1,8,4,11,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,517,163,126,222,111,54,104,268,145,78
1,71357,1804,84,16.8,793,198,1,4,4,6,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,67853,3157,83,16.6,779,229,0,4,4,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,81499,486,89,17.8,938,220,0,5,8,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77643,2371,87,17.4,983,251,1,8,5,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,895,526,887,163,777,145,12
1,54558,3097,70,14.0,591,148,1,6,2,7,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,47325,3010,65,13.0,633,143,0,2,6,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,66302,2600,75,15.0,645,145,1,11,5,14,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,56187,1311,72,14.4,651,152,0,5,11,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,64611,2525,78,15.6,715,198,1,2,4,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65529,3724,80,16.0,823,167,0,4,2,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,134,51,111,897,35,147,18,526
0,49883,3058,65,13.0,620,157,0,7,5,5,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61208,3983,74,14.8,637,184,1,5,7,5,16,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,50897,2792,68,13.6,702,134,0,2,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68722,2912,81,16.2,694,227,1,12,2,16,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,517,236,31,154,163,91,110,111
0,53263,3352,70,14.0,697,141,0,2,2,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59843,2069,75,15.0,717,221,1,2,2,2,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,75025,1874,85,17.0,901,236,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66578,5723,82,16.4,966,188,1,7,0,9,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,163,238,12,523,122,76,126,895,526
1,58089,1518,73,14.6,624,170,1,6,7,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44890,3006,62,12.4,580,119,0,7,6,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,104,517,145,526,164,76,777,147,53
1,51230,3318,70,14.0,603,138,0,4,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46801,4122,63,12.6,604,164,1,6,4,7,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,897,203,61,45,53,266,104,145,523,902
0,54375,2690,70,14.0,647,154,0,5,5,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61422,3780,72,14.4,622,204,1,5,5,5,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,84,145,555,24,121,517,235,516
0,57438,1155,73,14.6,648,191,1,6,5,5,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68633,2136,82,16.4,803,175,0,5,6,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,86510,2173,89,17.8,941,264,0,4,7,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79738,4440,85,17.0,995,200,1,7,4,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,7,895,497,238,5,115,498,518
1,55627,2980,72,14.4,600,196,0,7,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45439,2677,63,12.6,571,119,1,1,7,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,114,120,21,53,67,163,126,360,12
1,67186,2516,77,15.4,720,189,0,10,7,17,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,69498,4377,81,16.2,723,161,1,7,10,12,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,51108,2207,67,13.4,633,150,1,7,7,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60484,2179,76,15.2,731,194,0,7,7,5,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,53339,2600,70,14.0,571,187,1,4,6,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47793,3855,64,12.8,612,100,0,6,4,5,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,52343,2967,68,13.6,782,169,0,3,2,5,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60622,3789,76,15.2,823,200,1,2,3,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,73468,2593,85,17.0,864,215,1,4,4,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77856,1879,86,17.2,895,181,0,4,4,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,62056,2527,76,15.2,707,211,1,4,4,3,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,63486,2097,81,16.2,664,183,0,4,4,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,56585,1735,69,13.8,579,140,1,10,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50692,2710,63,12.6,542,130,0,3,10,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,238,498,53,86,113,55,222,412
0,68488,2286,82,16.4,811,200,0,3,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75746,3172,87,17.4,854,252,1,5,3,6,12,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268,120,134,498,497,58,104,101,429,111
0,56202,3158,72,14.4,723,197,1,5,2,5,17,2,0,0,0,0,0,0,0,0,1,1,0,0,0,59979,3521,76,15.2,781,157,0,2,5,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,58540,1779,73,14.6,689,173,0,5,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69247,2918,78,15.6,778,164,1,8,5,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,56037,2020,73,14.6,537,99,0,5,10,5,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69296,2826,78,15.6,632,198,1,10,5,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,70073,2441,83,16.6,777,170,0,3,2,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58051,3653,76,15.2,819,199,1,2,3,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,55511,2214,71,14.2,699,190,0,3,5,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58275,3375,74,14.8,698,171,1,5,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,157,145,53,897,59,61,223,235
0,61534,2231,73,14.6,644,197,1,4,5,5,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69022,2756,81,16.2,745,180,0,5,4,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,66780,1444,79,15.8,774,191,1,2,3,1,14,3,0,0,0,0,0,0,0,0,1,1,0,0,0,58199,2546,73,14.6,777,151,0,3,2,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,47443,3023,64,12.8,667,107,1,5,7,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52898,3259,69,13.8,710,172,0,7,5,8,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,126,498,555,133,76,777,18,111
0,60192,2951,79,15.8,640,175,0,3,5,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65345,1205,83,16.6,626,183,1,5,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,66398,2192,75,15.0,578,183,1,12,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52702,2026,69,13.8,567,126,0,4,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,67456,3219,77,15.4,667,187,0,3,7,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73709,1688,85,17.0,681,148,1,7,3,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,93652,4209,90,18.0,308,0,1,27,21,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89207,1589,90,18.0,289,0,0,21,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,63948,2605,72,14.4,520,129,0,9,10,12,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59396,1830,69,13.8,513,111,1,10,9,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,54670,2793,73,14.6,791,168,0,2,3,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66093,3811,79,15.8,848,188,1,3,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,104,518,222,412,69,526,777,523,53
0,68372,4950,80,16.0,859,188,0,4,2,4,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73536,3298,83,16.6,873,224,1,2,4,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,43113,4084,61,12.2,457,98,0,3,9,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58519,2714,71,14.2,562,159,1,9,3,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,350,29,517,51,99,126,14,427
0,79851,2665,87,17.4,770,194,0,2,9,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84548,4730,88,17.6,822,226,1,9,2,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,51,245,81,61,58,104,81,96
1,67003,3477,83,16.6,856,206,0,0,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,59660,3487,75,15.0,798,155,1,5,0,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,53009,3681,67,13.4,659,192,0,8,5,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59211,1472,71,14.2,720,156,1,5,8,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,60984,2395,75,15.0,628,198,0,9,4,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50555,4536,68,13.6,642,125,1,4,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,103,498,111,777,64,50,115,497
0,88399,3191,89,17.8,898,201,0,6,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81462,5247,86,17.2,882,166,1,4,6,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,49906,3855,63,12.6,566,140,0,5,8,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61507,3013,70,14.0,524,175,1,8,5,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,58011,2667,73,14.6,722,151,0,8,11,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,72415,1532,79,15.8,752,218,1,11,8,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,157,145,111,54,163,777,429,89
0,52531,3263,68,13.6,780,199,0,2,3,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60843,3516,77,15.4,783,159,1,3,2,5,12,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,887,154,777,429,412,897,78,711,145,12
1,61220,2561,73,14.6,623,142,0,5,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54886,2886,69,13.8,542,167,1,5,5,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,43136,1753,59,11.8,485,80,0,5,9,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55993,3343,68,13.6,490,167,1,9,5,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,43200,3748,65,13.0,640,178,1,3,4,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56485,4097,73,14.6,732,160,0,4,3,5,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,163,3,81,555,23,76,777,51,99
1,58483,2713,72,14.4,763,208,0,1,2,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52565,4973,70,14.0,690,153,1,2,1,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,55498,2204,71,14.2,727,151,1,6,4,9,17,2,0,0,0,0,0,0,0,0,1,1,0,0,0,64373,3098,79,15.8,741,194,0,4,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,58526,3165,70,14.0,611,134,1,6,3,7,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47305,4080,61,12.2,603,111,0,3,6,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,47155,4553,67,13.4,723,116,1,3,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58557,5404,76,15.2,788,175,0,0,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,61941,5449,76,15.2,580,187,0,4,5,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60903,1769,72,14.4,568,155,1,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,50373,3086,69,13.8,740,122,0,6,5,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64902,4244,78,15.6,758,269,1,5,6,3,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,84,17,777,498,497,157,30,142,523,526
0,69931,2330,80,16.0,835,219,0,4,4,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,77582,2947,85,17.0,880,231,1,4,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
